Date,Open,High,Low,Close,Adj Close,Volume
2019-01-28,161.488297,161.747498,159.757523,161.538467,124.481270,3775294
2019-01-29,163.051834,167.132111,162.374588,164.673920,126.897423,5156076
2019-01-30,165.735779,167.316055,162.734116,166.613708,128.392258,2593048
2019-01-31,166.220734,167.968231,165.334442,167.474915,129.055878,3992726
2019-02-01,168.469894,168.704010,165.794312,166.521744,128.321365,2678322
2019-02-04,166.396317,167.441467,164.088623,167.399673,128.997879,2360426
2019-02-05,167.826080,168.168900,166.998322,168.160538,129.584213,2436132
2019-02-06,168.244141,169.799332,167.433105,169.372910,130.518478,2000190
2019-02-07,168.076920,169.230774,166.270905,167.090302,128.759506,2331482
2019-02-08,166.571899,167.098663,165.468231,167.073578,128.746658,1736353
2019-02-11,168.001678,168.227432,166.923080,167.984955,129.448914,1810146
2019-02-12,169.623749,172.901337,169.055191,172.717392,133.095749,3137108
2019-02-13,173.152176,175.919739,172.734116,175.351166,135.125305,3548891
2019-02-14,172.734116,173.177261,170.610367,171.346161,133.132339,2666721
2019-02-15,172.625412,174.724075,172.240799,174.632111,135.685471,2392478
2019-02-19,173.837799,174.874588,173.403015,174.255859,135.393143,1835142
2019-02-20,174.690628,174.724075,173.344482,174.356186,135.471100,2247404
2019-02-21,174.046829,174.841141,173.285950,173.720734,134.977341,2078170
2019-02-22,173.720734,175.301010,173.202347,175.041809,136.003799,1834903
2019-02-25,175.978256,176.714050,175.869568,176.070236,136.802872,2611466
2019-02-26,176.070236,176.914719,175.058533,175.066895,136.023315,1998875
2019-02-27,175.250839,175.326080,174.046829,174.774246,135.795868,1842558
2019-02-28,174.790970,174.790970,173.043472,173.403015,134.730469,2537553
2019-03-01,174.590302,175.384613,172.993317,173.486618,134.795471,2098262
2019-03-04,174.740799,175.568558,172.023407,172.959869,134.386169,2379920
2019-03-05,171.889633,173.285950,170.434784,170.434784,132.424255,3282422
2019-03-06,171.178925,171.229095,169.531769,169.565216,131.748581,2183059
2019-03-07,169.364548,169.364548,165.969894,167.107025,129.838638,3994162
2019-03-08,165.869568,168.202347,165.551834,167.968231,130.507767,2062502
2019-03-11,168.795990,173.210709,168.612045,173.160538,134.542099,2852819
2019-03-12,173.779266,174.239136,171.722412,172.073578,133.697525,2529660
2019-03-13,172.934784,173.327759,171.931442,172.792648,134.256256,2435893
2019-03-14,172.826080,173.453171,172.015045,173.394653,134.724014,2144906
2019-03-15,174.247498,174.464890,172.901337,173.979935,135.178757,5256061
2019-03-18,174.280930,174.414719,171.914719,174.322739,135.445068,2204946
2019-03-19,174.832779,176.036789,174.172241,174.765884,135.789398,2812514
2019-03-20,174.749161,176.011703,173.319397,174.163879,135.321671,2074582
2019-03-21,172.909698,175.719070,172.215714,175.259201,136.172714,2736568
2019-03-22,174.155518,174.322739,170.961533,171.120407,132.956924,3248456
2019-03-25,170.117050,171.797653,169.105347,169.908020,132.014938,2416638
2019-03-26,171.404678,173.612045,171.212372,173.277588,134.633026,2267138
2019-03-27,173.411377,173.862869,171.513382,173.210709,134.581055,2396784
2019-03-28,173.913040,174.531769,172.775925,174.356186,135.471100,1998038
2019-03-29,174.991638,175.167221,172.408020,173.729095,134.983841,3418527
2019-04-01,175.493317,177.583618,174.966553,177.207352,137.686401,3095726
2019-04-02,177.458191,177.842804,176.421402,177.366226,137.809799,1690546
2019-04-03,178.051834,178.871231,177.625412,178.202347,138.459442,1877720
2019-04-04,178.511703,179.991638,177.533447,179.790970,139.693771,1866836
2019-04-05,180.501678,181.011703,179.598663,180.108704,139.940659,1663756
2019-04-08,179.523407,179.824417,178.486618,179.782608,139.687256,1351480
2019-04-09,179.280930,179.406357,177.107025,177.224075,137.699341,1813734
2019-04-10,177.608704,177.851166,176.187286,177.349503,137.796829,1612926
2019-04-11,177.015045,178.687286,176.789291,178.536789,138.719330,1412715
2019-04-12,179.849503,181.847824,179.222412,181.789291,141.246475,2299190
2019-04-15,181.304352,181.739136,179.682281,180.459869,140.213516,1774027
2019-04-16,181.095322,181.998322,180.167221,181.354507,140.908600,1853322
2019-04-17,181.964890,183.386292,181.588623,181.973251,141.389374,2365210
2019-04-18,182.257523,183.670563,181.956528,183.010040,142.194946,2129000
2019-04-22,181.688965,183.444809,181.663879,182.725754,141.974075,1678586
2019-04-23,182.282608,183.570236,181.588623,183.528427,142.597717,1867913
2019-04-24,183.110367,183.737457,182.357864,183.177261,142.324890,2450484
2019-04-25,165.167221,166.354507,158.528427,159.464890,123.900841,17516855
2019-04-26,159.306015,160.744141,158.327759,160.259201,124.518013,5371595
2019-04-29,160.133774,160.693985,158.653839,159.038467,123.569550,4548866
2019-04-30,159.581940,159.581940,155.978256,158.453171,123.114777,5431036
2019-05-01,158.436462,158.620407,155.451508,155.576920,120.879974,4566926
2019-05-02,154.264221,155.936462,153.327759,154.473251,120.022446,6763260
2019-05-03,155.359528,156.095322,153.921402,154.866226,120.327797,5678249
2019-05-06,152.207352,153.102005,150.610367,153.043472,118.911545,7795050
2019-05-07,152.015045,152.090302,148.670563,149.765884,116.364967,6477058
2019-05-08,150.091980,150.944809,149.247498,149.322739,116.020622,3576638
2019-05-09,148.244141,148.327759,145.635452,146.555191,113.870293,6097447
2019-05-10,146.337799,147.433105,144.657196,147.040131,114.247101,5994711
2019-05-13,145.434784,145.969894,144.473251,145.543472,113.084183,7076373
2019-05-14,146.145493,147.968231,145.911377,146.496658,113.824814,4800744
2019-05-15,145.501678,146.864548,145.192307,145.585281,113.116684,3606538
2019-05-16,145.811035,145.811035,143.277588,143.653839,111.615990,4831242
2019-05-17,142.140472,142.357864,140.827759,141.379593,109.848984,5495620
2019-05-20,140.434784,140.434784,138.469894,139.005020,108.003975,5232022
2019-05-21,139.640472,139.983276,138.946487,139.882950,108.686111,4961247
2019-05-22,139.991638,142.775925,139.180603,141.923080,110.271248,5387023
2019-05-23,140.117050,140.719070,137.617050,138.687286,108.861641,4580919
2019-05-24,139.080261,139.983276,138.227432,138.871231,109.006027,2830812
2019-05-28,139.464890,139.623749,136.580261,136.580261,107.207748,5830620
2019-05-29,136.295990,136.956528,134.197327,134.949829,105.927963,4388124
2019-05-30,134.949829,135.677261,133.779266,134.264221,105.389778,2964525
2019-05-31,133.637131,134.397995,133.469894,133.570236,104.845047,4212192
2019-06-03,133.570236,135.033447,133.210709,133.812714,105.035393,4456894
2019-06-04,135.225754,138.035110,135.100327,137.366226,107.824677,4481173
2019-06-05,138.076920,138.653839,136.187286,136.998322,107.535889,3781274
2019-06-06,137.123749,139.088623,135.836121,137.725754,108.106903,4283833
2019-06-07,138.428101,139.707352,137.658859,139.306015,109.347305,2413169
2019-06-10,140.560196,142.324417,140.359528,140.710709,110.449928,2700090
2019-06-11,142.065216,142.441467,140.886292,141.229095,110.856812,2663731
2019-06-12,142.031769,142.265884,140.961533,141.312714,110.922424,2591014
2019-06-13,141.605347,142.056854,140.359528,141.178925,110.817421,2561234
2019-06-14,140.668900,140.677261,138.837799,139.372910,109.399826,3252163
2019-06-17,139.715714,139.991638,139.180603,139.448166,109.458885,2132827
2019-06-18,140.342804,144.038467,140.108704,143.695648,112.792900,4333108
2019-06-19,143.712372,144.489960,142.591980,142.767563,112.064445,3321770
2019-06-20,144.540131,145.719070,143.561874,145.434784,114.158066,3664783
2019-06-21,145.275925,145.953171,144.339462,144.941467,113.770805,5837437
2019-06-24,144.941467,145.769226,144.933105,144.966553,113.790497,3243432
2019-06-25,144.857864,144.974915,143.210709,143.837799,112.904495,3268907
2019-06-26,144.105347,144.849503,143.578598,143.712372,112.806068,2167391
2019-06-27,144.239136,144.473251,142.683945,143.394653,112.556641,2055326
2019-06-28,143.687286,145.794312,143.620407,144.933105,113.764236,4306557
2019-07-01,146.705688,146.973251,145.083618,145.911377,114.532143,2519613
2019-07-02,146.404678,146.404678,144.707352,145.501678,114.210556,1860258
2019-07-03,145.627090,146.354507,144.590302,146.304352,114.840599,1400157
2019-07-05,144.648834,144.882950,141.914719,143.812714,112.884819,2081638
2019-07-08,142.073578,142.541809,141.112045,141.463211,111.040596,2733219
2019-07-09,139.481598,140.008362,137.366226,138.545151,108.750084,5425176
2019-07-10,138.954849,139.899673,138.436462,138.545151,108.750084,3183393
2019-07-11,139.046829,141.379593,138.687286,141.337799,110.942162,3366501
2019-07-12,142.224075,144.949829,141.513382,144.933105,113.764236,3780197
2019-07-15,144.966553,145.693985,143.152176,144.515045,113.436104,2616250
2019-07-16,144.439804,148.202347,144.414719,147.566895,115.831627,4687004
2019-07-17,147.449829,147.566895,145.568558,146.045151,114.637161,3525090
2019-07-18,145.836121,146.438126,144.147156,144.698990,113.580475,2657273
2019-07-19,144.657196,145.476593,143.988297,144.322739,113.285133,2822919
2019-07-22,144.489960,146.496658,143.921402,146.020065,114.617477,2397262
2019-07-23,147.157196,148.846161,146.864548,148.428101,116.507637,2823397
2019-07-24,147.934784,150.744141,147.374588,150.016724,117.754616,4224631
2019-07-25,156.362869,156.956528,147.709030,148.938126,116.907997,8804952
2019-07-26,148.520065,149.155518,142.617050,145.468231,114.184280,4803256
2019-07-29,145.342804,148.511703,145.200668,147.792648,116.008835,3156124
2019-07-30,146.872910,148.670563,145.317719,148.520065,116.579796,2366764
2019-07-31,148.536789,148.846161,144.983276,146.086960,114.669952,3606897
2019-08-01,146.145493,148.553513,144.673920,144.949829,113.777367,2847915
2019-08-02,144.531769,144.581940,141.981598,142.600327,111.933159,2898028
2019-08-05,141.262543,141.321075,137.474915,137.717392,108.100334,3462061
2019-08-06,137.809372,138.361206,136.204010,136.881271,107.444023,4179781
2019-08-07,135.451508,137.081940,132.140472,136.822739,107.398071,7167867
2019-08-08,137.433105,138.369568,136.747498,137.307693,107.778740,3899080
2019-08-09,137.575256,137.750839,135.476593,136.680603,107.286522,1892192
2019-08-12,136.304352,137.775925,135.075256,135.535110,106.387367,1762665
2019-08-13,135.919739,140.367889,135.576920,137.859528,108.211899,3880542
2019-08-14,135.869568,136.178925,132.667221,132.784286,104.228119,4851096
2019-08-15,132.157196,133.528427,130.125412,131.137131,104.063736,5325429
2019-08-16,131.973251,135.376251,131.647156,135.033447,107.155640,4164233
2019-08-19,136.881271,137.081940,135.267563,136.245819,108.117722,3824808
2019-08-20,136.379593,136.379593,134.581940,134.623749,106.830528,2465793
2019-08-21,136.028427,136.831100,134.657196,134.740799,106.923424,1941826
2019-08-22,135.451508,136.229095,133.904678,134.515045,106.744270,1724154
2019-08-23,133.846161,134.071899,129.824417,130.309372,103.406853,5051784
2019-08-26,131.279266,131.663879,129.665558,130.535110,103.585999,2649499
2019-08-27,131.546829,131.672241,129.933105,130.225754,103.340500,2728196
2019-08-28,129.682281,131.923080,128.762543,131.730774,104.534821,2806892
2019-08-29,133.193985,134.640472,132.984955,134.080261,106.399254,3791918
2019-08-30,135.091980,135.576920,134.122070,135.217392,107.301620,2352532
2019-09-03,134.949829,135.142136,131.488297,132.642136,105.258003,2195617
2019-09-04,133.637131,134.306015,132.934784,133.837799,106.206825,1801894
2019-09-05,135.869568,139.138794,135.777588,137.316055,108.967026,2895994
2019-09-06,137.658859,137.859528,136.245819,137.073578,108.774597,2107711
2019-09-09,137.959869,140.342804,137.700668,138.745819,110.101624,3697195
2019-09-10,138.929764,141.387955,138.804352,141.187286,112.039032,3875279
2019-09-11,142.023407,142.048492,138.269226,140.535110,111.521469,4280604
2019-09-12,141.822739,143.687286,140.978256,142.625412,113.180244,3432998
2019-09-13,142.633774,144.214050,142.023407,143.344482,113.750862,3030903
2019-09-16,143.152176,143.152176,140.392975,141.864548,112.576462,2941323
2019-09-17,140.267563,140.944809,139.214050,140.526749,111.514847,3248814
2019-09-18,140.142136,140.510040,138.168900,140.000000,111.096832,2507653
2019-09-19,139.958191,141.145493,139.556854,139.690628,110.851372,1941108
2019-09-20,139.991638,141.446487,139.197327,139.431442,110.645683,4423884
2019-09-23,138.369568,139.991638,137.541809,139.431442,110.645683,2318566
2019-09-24,139.673920,140.091980,137.257523,137.742477,109.305405,3572213
2019-09-25,137.759201,137.943146,136.864548,137.123749,108.814415,3298807
2019-09-26,137.123749,137.466553,136.120407,136.981598,108.701599,3304907
2019-09-27,137.525085,138.494980,136.722412,137.566895,109.166054,3432879
2019-09-30,138.135452,138.436462,137.073578,137.458191,109.079803,3000166
2019-10-01,137.959869,138.135452,132.249161,132.424744,105.085518,3912714
2019-10-02,131.321075,131.454849,129.289291,130.142136,103.274147,3554871
2019-10-03,129.715714,129.983276,126.095322,129.790970,102.995476,3618737
2019-10-04,129.790970,130.476593,129.096985,130.284286,103.386955,3165094
2019-10-07,129.598663,129.891296,128.361206,128.361206,101.860916,2955555
2019-10-08,127.366219,127.759193,125.903008,126.036789,100.016357,3327033
2019-10-09,127.374580,127.458191,126.078598,126.245819,100.182236,4016886
2019-10-10,126.212372,128.001678,126.145485,127.349495,101.058060,3817632
2019-10-11,128.871231,133.444809,128.854507,132.190628,104.899727,5585559
2019-10-14,132.140472,135.777588,131.555191,134.205688,106.498779,3910681
2019-10-15,133.235779,137.140472,133.235779,136.270905,108.137627,3705926
2019-10-16,136.371231,137.290970,135.551834,135.602005,107.606827,2314499
2019-10-17,136.404678,138.369568,136.354507,136.739136,108.509193,2325742
2019-10-18,136.755859,137.349503,136.270905,136.371231,108.217239,3221665
2019-10-21,138.352844,138.921402,137.759201,138.745819,110.101624,2390326
2019-10-22,139.021744,141.229095,138.043472,140.083618,111.163216,2468544
2019-10-23,139.974915,141.103683,139.264221,141.103683,111.972664,3243911
2019-10-24,138.093643,138.168900,133.469894,135.359528,107.414406,7120147
2019-10-25,135.877930,140.158859,135.560196,138.871231,110.201134,3713341
2019-10-28,139.197327,141.897995,138.963211,141.354507,112.171707,3753048
2019-10-29,140.493317,142.098663,140.058533,141.145493,112.005844,3192602
2019-10-30,140.660538,140.944809,139.657196,140.777588,111.713898,2129358
2019-10-31,140.894653,140.936462,136.747498,137.951508,109.471275,3173108
2019-11-01,139.581940,142.265884,139.397995,142.215714,112.855118,2951010
2019-11-04,143.494980,146.321075,143.494980,146.237457,116.046600,4954789
2019-11-05,146.321075,146.705688,145.292648,146.546829,116.292068,2756062
2019-11-06,146.245819,146.321075,144.113708,145.484955,115.449432,3603428
2019-11-07,146.931442,147.750839,145.309372,145.919739,115.794449,4017125
2019-11-08,145.969894,146.212372,143.904678,144.774246,114.885445,1932258
2019-11-11,144.230774,144.230774,141.847824,142.232437,112.868401,3186503
2019-11-12,142.441467,143.871231,142.165558,142.842804,113.352753,2081518
2019-11-13,142.232437,143.302673,141.789291,142.600327,113.160332,1960005
2019-11-14,142.123749,144.080261,142.081940,142.918060,113.412476,1930224
2019-11-15,143.528427,144.389633,143.010040,143.712372,114.042816,3129812
2019-11-18,142.801010,143.143814,141.446487,142.591980,113.153717,2828062
2019-11-19,143.578598,143.578598,141.747498,142.709030,113.246613,2142993
2019-11-20,141.964890,142.140472,139.757523,140.275925,111.315811,3216642
2019-11-21,139.531769,139.632111,137.550171,138.076920,110.707253,4312656
2019-11-22,138.377930,140.259201,137.959869,140.133774,112.356422,3908887
2019-11-25,140.861206,142.441467,140.359528,142.341141,114.126228,3303232
2019-11-26,141.973251,142.349503,141.061874,141.496658,113.449120,3122636
2019-11-27,142.140472,143.285950,141.730774,142.650497,114.374237,1592474
2019-11-29,142.500000,142.625412,141.521744,141.948166,113.811134,1127230
2019-12-02,142.274246,143.561874,140.668900,140.693985,112.805557,2801271
2019-12-03,139.214050,139.297653,137.458191,138.102005,110.727394,3231592
2019-12-04,139.147156,141.195648,138.795990,139.749161,112.048012,2558483
2019-12-05,139.816055,140.359528,136.053513,137.433105,110.191063,3957923
2019-12-06,139.841141,143.804352,139.841141,143.369568,114.950798,4640480
2019-12-09,141.638794,143.193985,141.128769,141.998322,113.851357,2461607
2019-12-10,141.413040,141.630432,139.607025,140.183945,112.396652,3193918
2019-12-11,140.785950,141.170563,139.908020,141.086960,113.120644,2223364
2019-12-12,139.406357,142.851166,139.071899,140.936462,112.999992,3435390
2019-12-13,141.822739,143.076920,140.535110,141.128769,113.154182,2509208
2019-12-16,141.254181,142.834442,140.627090,142.767563,114.468132,3488971
2019-12-17,142.433105,143.637131,141.479935,142.081940,113.918396,3196430
2019-12-18,141.956528,142.140472,140.627090,141.329437,113.315056,2715398
2019-12-19,141.822739,144.297653,141.429764,143.938126,115.406662,3298090
2019-12-20,146.145493,146.714050,143.979935,146.630432,117.565285,8985548
2019-12-23,147.750839,149.816055,147.625412,149.222412,119.643494,5832055
2019-12-24,149.055191,149.389633,147.190628,147.725754,118.443489,1506362
2019-12-26,147.533447,147.709030,146.739136,147.650497,118.383163,1716499
2019-12-27,147.700668,148.444809,146.839462,148.210709,118.832321,1761588
2019-12-30,148.210709,149.632111,146.814377,147.015045,117.873665,2051260
2019-12-31,146.513382,147.650497,146.379593,147.508362,118.269196,1881906
2020-01-02,148.561874,150.510040,148.110367,150.501678,120.669167,4307633
2020-01-03,148.010040,149.381271,146.847824,149.205688,119.630112,2950412
2020-01-06,148.118729,149.423080,147.449829,149.347824,119.744011,2389608
2020-01-07,149.063538,149.255859,147.842804,148.745819,119.261360,2598908
2020-01-08,148.829437,151.755859,148.536789,151.028427,121.091515,3298927
2020-01-09,151.764221,151.831100,150.301010,151.505020,121.473618,3284575
2020-01-10,151.847824,152.324417,150.618729,150.894653,120.984268,2516145
2020-01-13,151.287628,152.366226,150.802673,151.270905,121.285927,2500597
2020-01-14,151.270905,152.633774,150.677261,151.647156,121.587608,3481795
2020-01-15,151.688965,152.056854,149.816055,150.317719,120.521660,2968711
2020-01-16,151.070236,151.505020,150.242477,151.346161,121.346252,2571280
2020-01-17,151.337799,152.299332,151.086960,151.630432,121.574188,4413360
2020-01-21,152.048492,152.098663,149.356186,149.991638,120.260254,4027769
2020-01-22,150.091980,150.978256,148.729095,148.854507,119.348495,2894559
2020-01-23,148.051834,149.197327,147.483276,148.612045,119.154114,2820646
2020-01-24,149.239136,150.342804,148.436462,148.954849,119.428955,3161148
2020-01-27,150.384613,150.994980,146.772568,146.847824,117.739594,5216234
2020-01-28,143.729095,144.096985,138.001678,138.444809,111.002235,10669157
2020-01-29,139.088623,139.188965,135.058533,135.451508,108.602257,6391304
2020-01-30,134.615387,135.986618,132.742477,135.877930,108.944153,5211092
2020-01-31,135.451508,135.994980,132.299332,132.658859,106.363174,6865399
2020-02-03,133.804352,134.038467,130.752502,130.928101,104.975471,4694898
2020-02-04,133.586960,133.745819,131.270905,131.471573,105.411232,5219224
2020-02-05,133.043472,135.727432,132.692307,135.727432,108.823494,3729367
2020-02-06,137.533447,137.959869,135.844482,136.195648,109.198898,4082905
2020-02-07,134.958191,135.384613,133.469894,133.846161,107.315102,3272495
2020-02-10,133.954849,134.832779,132.834442,133.904678,107.362038,3294741
2020-02-11,134.615387,135.886292,133.795990,135.827759,108.903938,2721020
2020-02-12,137.324417,137.993317,136.764221,136.956528,109.808929,3272734
2020-02-13,135.250839,135.342804,132.943146,133.578598,108.262611,4083024
2020-02-14,133.653839,134.732437,132.792648,134.623749,109.109680,2671266
2020-02-18,134.080261,134.222412,132.140472,132.842804,107.666245,2964764
2020-02-19,133.010040,134.172241,132.408020,133.227432,107.977982,2746494
2020-02-20,132.943146,134.941467,132.525085,132.575256,107.449417,3917020
2020-02-21,132.382950,132.600327,130.535110,131.212372,106.344833,4228219
2020-02-24,129.138794,129.356186,127.274246,127.550163,103.376686,4348178
2020-02-25,128.185623,128.294312,122.048492,122.784279,99.514053,6295026
2020-02-26,125.058525,126.939796,123.821068,124.548492,100.943893,6161912
2020-02-27,126.446487,129.958191,124.581940,125.551842,101.757088,9856954
2020-02-28,128.837799,131.036789,122.073578,124.782608,101.133636,13753641
2020-03-02,126.538460,128.285950,124.055183,127.943146,103.695190,9599455
2020-03-03,127.458191,128.762543,120.769234,121.438126,98.423019,9922614
2020-03-04,122.926422,128.762543,122.065216,128.745819,104.345734,6905465
2020-03-05,126.086960,129.055191,125.041809,126.596992,102.604164,7040852
2020-03-06,125.075249,129.381271,123.637123,128.469894,104.122116,8557500
2020-03-09,122.566887,124.966553,120.025085,120.451508,97.623360,9800502
2020-03-10,124.598663,128.244141,121.137123,128.177261,103.884956,6759433
2020-03-11,125.192307,125.192307,122.466553,123.110367,99.778351,5678847
2020-03-12,117.023415,118.486626,108.979935,111.688965,90.521515,9826097
2020-03-13,117.901337,118.469902,109.531776,118.461540,96.010551,7870039
2020-03-16,108.578598,113.294312,107.031776,109.456520,88.712166,8899197
2020-03-17,110.317726,114.356186,108.369568,112.408028,91.104317,7816338
2020-03-18,107.408028,116.530098,107.349495,114.565216,92.852661,8205038
2020-03-19,115.142143,117.207359,111.145485,114.974915,93.184715,7613377
2020-03-20,115.443146,116.421402,102.600334,104.423080,84.632675,11468683
2020-03-23,107.157188,107.357857,95.351173,98.553513,79.875519,9489423
2020-03-24,102.249161,111.580269,101.170570,110.969902,89.938736,11136793
2020-03-25,111.329430,112.617058,106.020065,109.983276,89.139099,9260030
2020-03-26,110.192307,114.030098,109.205688,113.862877,92.283440,8033532
2020-03-27,111.061874,114.607025,109.456520,111.404678,90.291122,5097711
2020-03-30,110.576920,115.392975,109.581940,115.167221,93.340584,4627922
2020-03-31,113.453178,116.588631,113.444817,114.138794,92.507065,4321985
2020-04-01,110.367889,113.578598,109.540131,111.321068,90.223351,4518010
2020-04-02,110.668900,115.560204,110.451508,115.309364,93.455780,4772399
2020-04-03,113.720734,114.916389,111.120399,111.864548,90.663826,4291607
2020-04-06,115.267555,118.102005,114.464882,117.642143,95.346466,6745081
2020-04-07,123.327759,125.953178,120.735786,120.903008,97.989311,6573575
2020-04-08,121.847824,125.183945,120.326088,124.573578,100.964226,3673036
2020-04-09,124.130432,125.192307,122.525085,123.561874,100.144279,5721305
2020-04-13,123.327759,124.230766,121.488297,122.408028,99.209106,3160191
2020-04-14,125.100334,126.237457,123.787628,125.535118,101.743553,3968806
2020-04-15,123.904678,124.205688,121.153847,121.371239,98.368805,3640504
2020-04-16,121.463211,122.449837,119.757523,121.153847,98.192619,4987798
2020-04-17,123.277596,124.163879,121.070236,122.458191,99.249756,6450148
2020-04-20,121.028427,122.926422,120.108696,120.125420,97.359108,3460028
2020-04-21,118.938126,119.372910,117.474915,118.419731,95.976662,2787996
2020-04-22,119.866219,120.802673,118.486626,120.075249,97.318436,3288522
2020-04-23,120.886292,123.394646,120.301003,120.677261,97.806351,3092019
2020-04-24,121.379601,123.193977,120.660538,122.909698,99.615700,2687532
2020-04-27,123.745819,129.172241,123.653847,128.469894,104.122116,5555300
2020-04-28,133.804352,136.354507,129.765884,131.780930,106.805641,9919744
2020-04-29,132.558533,133.963211,129.740799,130.652176,105.890808,4768572
2020-04-30,129.021744,129.548492,126.881271,127.023415,102.949760,4386689
2020-05-01,124.832779,125.451508,123.520065,124.247490,100.699944,3499974
2020-05-04,124.197327,124.214050,122.123749,124.080269,100.564430,2666841
2020-05-05,125.326088,125.418060,122.993309,123.269234,99.907089,2713963
2020-05-06,123.570236,123.887962,122.065216,122.240807,99.073570,2593646
2020-05-07,123.494980,123.620399,121.153847,121.856186,98.761841,3349757
2020-05-08,122.976585,124.732445,122.391304,124.172241,100.638954,2594961
2020-05-11,123.595322,123.712372,121.730766,121.847824,98.755074,3629382
2020-05-12,122.533447,123.093643,118.269234,118.327759,95.902130,3623880
2020-05-13,117.650505,117.667221,112.876251,113.812706,92.242783,5747976
2020-05-14,112.876251,113.837791,109.632111,113.704010,92.154694,7053649
2020-05-15,112.483276,116.112038,112.207359,115.961540,93.984360,12095985
2020-05-18,119.698997,125.183945,119.155518,124.807693,101.153992,7196452
2020-05-19,124.163879,126.797661,123.219063,124.063545,100.550850,4855640
2020-05-20,125.309364,126.613708,124.439796,125.150505,101.431824,4100845
2020-05-21,123.528427,124.280937,121.521736,121.914719,99.983688,3335764
2020-05-22,121.856186,122.608696,120.903008,122.441475,100.415680,3183034
2020-05-26,125.777596,127.909698,124.749161,127.157188,104.283104,5521095
2020-05-27,128.754181,132.240799,128.210709,132.232437,108.445366,7243335
2020-05-28,132.700668,133.670563,128.871231,131.120407,107.533379,8049917
2020-05-29,130.016724,131.162201,127.968224,130.802673,107.272804,10324111
2020-06-01,130.392975,131.730774,129.506683,130.083618,106.683075,2491746
2020-06-02,131.061874,132.608704,130.961533,131.806015,108.095650,2791225
2020-06-03,133.235779,135.167221,132.541809,134.790970,110.543640,4394463
2020-06-04,133.578598,135.936462,133.093643,135.911377,111.462494,3445317
2020-06-05,137.959869,140.760864,137.959869,139.974915,114.795052,5414531
2020-06-08,139.715714,141.755859,138.185623,139.523407,114.424767,3573170
2020-06-09,138.361206,140.434784,137.190628,139.381271,114.308197,3781274
2020-06-10,139.548492,139.916382,136.964890,137.040131,112.388214,3051355
2020-06-11,133.829437,133.988297,127.349495,127.408028,104.488800,5999854
2020-06-12,130.668900,131.622070,126.864548,129.489960,106.196220,3586565
2020-06-15,126.153847,133.461533,125.827759,131.881271,108.157356,4896185
2020-06-16,136.162201,136.605347,131.178925,133.503342,109.487656,4050493
2020-06-17,133.946487,134.506683,132.918060,133.127090,109.179077,2050662
2020-06-18,132.165558,133.637131,131.764221,133.118729,109.172211,2160096
2020-06-19,134.908020,135.526749,130.827759,132.232437,108.445366,7660619
2020-06-22,131.270905,131.622070,130.000000,131.011703,107.444229,2416996
2020-06-23,132.073578,132.667221,130.635452,131.973251,108.232803,2752953
2020-06-24,130.677261,131.045151,126.847824,127.274246,104.379089,3639189
2020-06-25,127.132111,129.640472,125.501671,129.322739,106.059090,2464597
2020-06-26,129.264221,129.414719,126.697327,127.525085,104.584808,3380374
2020-06-29,128.678925,130.861206,128.327759,130.075256,106.676224,2565540
2020-06-30,129.523407,131.028427,128.804352,130.426422,106.964226,3518154
2020-07-01,130.719070,131.939804,129.857864,129.958191,106.580223,1944218
2020-07-02,131.789291,132.842804,130.819397,131.304352,107.684227,2371429
2020-07-06,132.834442,133.745819,131.312714,132.190628,108.411079,2511002
2020-07-07,130.501678,131.354507,129.339462,129.448166,106.161942,1879753
2020-07-08,129.657196,130.100327,128.653839,129.247498,105.997375,1987752
2020-07-09,128.695648,129.364548,126.287628,126.630432,103.851097,2619240
2020-07-10,126.831100,128.135452,126.245819,127.801003,104.811089,2337582
2020-07-13,129.055191,131.212372,128.896317,129.431442,106.148232,2652489
2020-07-14,129.431442,133.135452,128.695648,132.558533,108.712791,3825884
2020-07-15,133.762543,134.933105,133.152176,133.219070,109.254501,4152871
2020-07-16,133.152176,134.540131,132.140472,134.197327,110.056778,2154594
2020-07-17,134.498322,135.083618,133.369568,133.637131,109.597366,3051833
2020-07-20,132.817719,132.834442,130.744141,130.744141,107.224800,2140960
2020-07-21,131.270905,133.469894,131.262543,131.939804,108.205376,3297611
2020-07-22,131.630432,133.720734,131.287628,132.700668,108.829361,2271922
2020-07-23,132.943146,133.486618,132.408020,133.185623,109.227058,3223340
2020-07-24,133.821075,135.117050,132.709030,133.645493,109.604218,3019541
2020-07-27,133.386292,136.605347,133.219070,136.488297,111.935646,3825406
2020-07-28,129.991638,131.672241,128.595322,129.874588,106.511650,9255605
2020-07-29,130.852844,131.714050,129.531769,130.643814,107.142494,3973949
2020-07-30,129.021744,129.364548,126.555183,127.190636,104.310516,3723148
2020-07-31,126.822739,126.881271,124.414719,125.811035,103.179092,3906614
2020-08-03,126.329430,126.605354,124.841141,125.760872,103.137947,2708820
2020-08-04,125.334450,126.454849,125.133781,126.429764,103.686523,2314858
2020-08-05,127.224083,129.933105,127.173912,129.891296,106.525360,3162702
2020-08-06,130.376251,130.844482,129.331100,130.434784,106.971085,3451417
2020-08-07,130.426422,132.458191,129.657196,132.382950,108.568810,2612423
2020-08-10,132.566895,135.117050,132.566895,134.983276,110.701363,2718269
